Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Document Type,Source,EID
"Radmer J., Fusté P.M., Schmidt H., Krüger J.",Incident light related distance error study and calibration of the PMD-range imaging camera,2008,"2008 IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops, CVPR Workshops",,,4563168,,,,13,10.1109/CVPRW.2008.4563168,https://www.scopus.com/inward/record.uri?eid=2-s2.0-51849161502&doi=10.1109%2fCVPRW.2008.4563168&partnerID=40&md5=4e3b10c483ac2c903d9c380357fc0e1b,"Institute for Machine Tools and Factory Management, Technical University of Berlin, Berlin, Germany; Fraunhofer Institute for Production Systems and Design Technology, Berlin, Germany","Radmer, J., Institute for Machine Tools and Factory Management, Technical University of Berlin, Berlin, Germany; Fusté, P.M., Institute for Machine Tools and Factory Management, Technical University of Berlin, Berlin, Germany; Schmidt, H., Fraunhofer Institute for Production Systems and Design Technology, Berlin, Germany; Krüger, J., Fraunhofer Institute for Production Systems and Design Technology, Berlin, Germany",Conference Paper,Scopus,2-s2.0-51849161502
"Lee M.W., Hakeem A., Haering N., Zhu S.-C.",SAVE: A framework for semantic annotation of visual events,2008,"2008 IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops, CVPR Workshops",,,4562954,,,,,10.1109/CVPRW.2008.4562954,https://www.scopus.com/inward/record.uri?eid=2-s2.0-51849094354&doi=10.1109%2fCVPRW.2008.4562954&partnerID=40&md5=ead974970ca8c1b59676c8b3191a1b0f,"Object Video; Dept. of Statistic and Computer Science, University of California, Los Angeles, United States","Lee, M.W., Object Video; Hakeem, A., Object Video; Haering, N., Object Video; Zhu, S.-C., Dept. of Statistic and Computer Science, University of California, Los Angeles, United States",Conference Paper,Scopus,2-s2.0-51849094354
"Okada K., Periaswamy S., Bi J.",Stratified regularity measures with Jensen-Shannon divergence,2008,"2008 IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops, CVPR Workshops",,,4563020,,,,,10.1109/CVPRW.2008.4563020,https://www.scopus.com/inward/record.uri?eid=2-s2.0-51849168555&doi=10.1109%2fCVPRW.2008.4563020&partnerID=40&md5=e6c02074d65aeb517268de09c0a38496,"San Francisco State University, San Francisco, CA, United States; Siemens Medical Solutions, Malvern, PA, United States","Okada, K., San Francisco State University, San Francisco, CA, United States; Periaswamy, S., Siemens Medical Solutions, Malvern, PA, United States; Bi, J., Siemens Medical Solutions, Malvern, PA, United States",Conference Paper,Scopus,2-s2.0-51849168555
"Schindler G., Zitnick L., Brown M.",Internet video category recognition,2008,"2008 IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops, CVPR Workshops",,,4562960,,,,,10.1109/CVPRW.2008.4562960,https://www.scopus.com/inward/record.uri?eid=2-s2.0-51849167654&doi=10.1109%2fCVPRW.2008.4562960&partnerID=40&md5=3df55c25dbea120478e50cb1708f7f24,Georgia Institute of Technology; Microsoft Research; University of British Columbia,"Schindler, G., Georgia Institute of Technology; Zitnick, L., Microsoft Research; Brown, M., University of British Columbia",Conference Paper,Scopus,2-s2.0-51849167654
"Ladikos A., Benhimane S., Navab N.",Efficient visual hull computation for real-time 3D reconstruction using CUDA,2008,"2008 IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops, CVPR Workshops",,,4563098,,,,3,10.1109/CVPRW.2008.4563098,https://www.scopus.com/inward/record.uri?eid=2-s2.0-51849095965&doi=10.1109%2fCVPRW.2008.4563098&partnerID=40&md5=ac8188b4a5168f4e1188804a3aceb8b1,"Department of Computer Science, Technische Universität München, Boltzmannstr. 3, 85748 Garching, Germany","Ladikos, A., Department of Computer Science, Technische Universität München, Boltzmannstr. 3, 85748 Garching, Germany; Benhimane, S., Department of Computer Science, Technische Universität München, Boltzmannstr. 3, 85748 Garching, Germany; Navab, N., Department of Computer Science, Technische Universität München, Boltzmannstr. 3, 85748 Garching, Germany",Conference Paper,Scopus,2-s2.0-51849095965
"Maddah M., Zöllei L., Grimson W.E.L., Wells W.M.",Modeling of anatomical information in clustering of white matter fiber trajectories using dirichlet distribution,2008,"2008 IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops, CVPR Workshops",,,4563003,,,,,10.1109/CVPRW.2008.4563003,https://www.scopus.com/inward/record.uri?eid=2-s2.0-51849153696&doi=10.1109%2fCVPRW.2008.4563003&partnerID=40&md5=e9588c700e987b0943aa846a71bf3a01,"Computer Science and Artificial Intelligence Laboratory, Massachusetts Institute of Technology, Cambridge, MA 02139, United States; Surgical Planning Laboratory, Brigham and Women's Hospital, Boston, MA 02115, United States; Martinos Center for Biomedical Imaging, Massachusetts General Hospital, Boston, MA 02129, United States","Maddah, M., Computer Science and Artificial Intelligence Laboratory, Massachusetts Institute of Technology, Cambridge, MA 02139, United States, Surgical Planning Laboratory, Brigham and Women's Hospital, Boston, MA 02115, United States; Zöllei, L., Computer Science and Artificial Intelligence Laboratory, Massachusetts Institute of Technology, Cambridge, MA 02139, United States, Martinos Center for Biomedical Imaging, Massachusetts General Hospital, Boston, MA 02129, United States; Grimson, W.E.L., Computer Science and Artificial Intelligence Laboratory, Massachusetts Institute of Technology, Cambridge, MA 02139, United States, Surgical Planning Laboratory, Brigham and Women's Hospital, Boston, MA 02115, United States; Wells, W.M., Computer Science and Artificial Intelligence Laboratory, Massachusetts Institute of Technology, Cambridge, MA 02139, United States, Surgical Planning Laboratory, Brigham and Women's Hospital, Boston, MA 02115, United States",Conference Paper,Scopus,2-s2.0-51849153696
"Ton A., Peyré G., Kropatsch W.G., Artner N.M., Mármol S.B.L., Cohen L.",3D shape matching by geodesic eccentricity,2008,"2008 IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops, CVPR Workshops",,,4563032,,,,,10.1109/CVPRW.2008.4563032,https://www.scopus.com/inward/record.uri?eid=2-s2.0-51849136394&doi=10.1109%2fCVPRW.2008.4563032&partnerID=40&md5=bd85080fcec1e98e0731b9e6e6af1836,"PRIP, Vienna University of Technology; CEREMADE, Université Paris-Dauphine; ARC, Smart Systems Division, Austria","Ton, A., PRIP, Vienna University of Technology; Peyré, G., CEREMADE, Université Paris-Dauphine; Kropatsch, W.G., PRIP, Vienna University of Technology; Artner, N.M., ARC, Smart Systems Division, Austria; Mármol, S.B.L., PRIP, Vienna University of Technology; Cohen, L., CEREMADE, Université Paris-Dauphine",Conference Paper,Scopus,2-s2.0-51849136394
"Wu C., Fraundorfer F., Frahm J.-M., Pollefeys M.",3D model search and pose estimation from single images using VIP features,2008,"2008 IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops, CVPR Workshops",,,4563037,,,,,10.1109/CVPRW.2008.4563037,https://www.scopus.com/inward/record.uri?eid=2-s2.0-51849168123&doi=10.1109%2fCVPRW.2008.4563037&partnerID=40&md5=88b30ba6c9fe977658d9b102c656cd51,"Department of Computer Science, ETH, Zurich, Switzerland; Department of Computer Science, UNC, Chapel Hill, United States","Wu, C., Department of Computer Science, UNC, Chapel Hill, United States; Fraundorfer, F., Department of Computer Science, ETH, Zurich, Switzerland; Frahm, J.-M., Department of Computer Science, UNC, Chapel Hill, United States; Pollefeys, M., Department of Computer Science, ETH, Zurich, Switzerland, Department of Computer Science, UNC, Chapel Hill, United States",Conference Paper,Scopus,2-s2.0-51849168123
"Zhou J., Das A., Li F., Li B.",Circular Generalized Cylinder fitting for 3D reconstruction in endoscopic imaging based on MRF,2008,"2008 IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops, CVPR Workshops",,,4563010,,,,2,10.1109/CVPRW.2008.4563010,https://www.scopus.com/inward/record.uri?eid=2-s2.0-51849101165&doi=10.1109%2fCVPRW.2008.4563010&partnerID=40&md5=9fc5dcd5be742f08243378822f237060,"Dept. of Computer Science and Engineering, Arizona State University; Division of Gastroenterology and Hepatology, Mayo Clinic Arizona","Zhou, J., Dept. of Computer Science and Engineering, Arizona State University; Das, A., Division of Gastroenterology and Hepatology, Mayo Clinic Arizona; Li, F., Division of Gastroenterology and Hepatology, Mayo Clinic Arizona; Li, B., Dept. of Computer Science and Engineering, Arizona State University",Conference Paper,Scopus,2-s2.0-51849101165
"Koppel D., Chandrasekaran S., Wang Y.-F.",A new framework for behavior modeling of organs and soft tissue using the Boundary-Element Method,2008,"2008 IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops, CVPR Workshops",,,4563080,,,,,10.1109/CVPRW.2008.4563080,https://www.scopus.com/inward/record.uri?eid=2-s2.0-51849091860&doi=10.1109%2fCVPRW.2008.4563080&partnerID=40&md5=c0607e5173d7495f6e39c7f358640391,"Department of Computer Science, University of California, Santa Barbara, CA, United States; Department of Electrical and Computer Engineering, University of California, Santa Barbara, CA, United States; STI Medical Systems, 733 Bishop Street, Honolulu. HI 96813, United States","Koppel, D., Department of Computer Science, University of California, Santa Barbara, CA, United States, STI Medical Systems, 733 Bishop Street, Honolulu. HI 96813, United States; Chandrasekaran, S., Department of Electrical and Computer Engineering, University of California, Santa Barbara, CA, United States; Wang, Y.-F., Department of Computer Science, University of California, Santa Barbara, CA, United States",Conference Paper,Scopus,2-s2.0-51849091860
"Belbachir A.N., Hofstätter M., Milosevic N., Schön P.",Embedded contours extraction for high-speed scene dynamics based on a neuromorphic temporal contrast vision sensor,2008,"2008 IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops, CVPR Workshops",,,4563153,,,,,10.1109/CVPRW.2008.4563153,https://www.scopus.com/inward/record.uri?eid=2-s2.0-51849168225&doi=10.1109%2fCVPRW.2008.4563153&partnerID=40&md5=15de966832337ab1aa008cb3a75145bd,"Smart Systems Division, Austrian Research Centers GmbH - ARC, Tech. Gate Vienna, Donau-City-Straße 1, 1220 Vienna, Austria; IEEE","Belbachir, A.N., Smart Systems Division, Austrian Research Centers GmbH - ARC, Tech. Gate Vienna, Donau-City-Straße 1, 1220 Vienna, Austria, IEEE; Hofstätter, M., Smart Systems Division, Austrian Research Centers GmbH - ARC, Tech. Gate Vienna, Donau-City-Straße 1, 1220 Vienna, Austria; Milosevic, N., Smart Systems Division, Austrian Research Centers GmbH - ARC, Tech. Gate Vienna, Donau-City-Straße 1, 1220 Vienna, Austria; Schön, P., Smart Systems Division, Austrian Research Centers GmbH - ARC, Tech. Gate Vienna, Donau-City-Straße 1, 1220 Vienna, Austria",Conference Paper,Scopus,2-s2.0-51849168225
"Duda J., Avants B., Kim J., Zhang H., Patel S., Whyte J., Gee J.",Multivariate analysis of thalamo-cortical connectivity loss in TBI,2008,"2008 IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops, CVPR Workshops",,,4562992,,,,,10.1109/CVPRW.2008.4562992,https://www.scopus.com/inward/record.uri?eid=2-s2.0-51849103685&doi=10.1109%2fCVPRW.2008.4562992&partnerID=40&md5=b73a87a18bccd83d055be617b2026e9e,"Penn Image Computing and Science Laboratory, University of Pennsylvania; Moss Rehabilitation Research Institute, Junghoon Kim, Albert Einstein Healthcare Network","Duda, J., Penn Image Computing and Science Laboratory, University of Pennsylvania; Avants, B., Penn Image Computing and Science Laboratory, University of Pennsylvania; Kim, J., Moss Rehabilitation Research Institute, Junghoon Kim, Albert Einstein Healthcare Network; Zhang, H., Penn Image Computing and Science Laboratory, University of Pennsylvania; Patel, S., Moss Rehabilitation Research Institute, Junghoon Kim, Albert Einstein Healthcare Network; Whyte, J., Moss Rehabilitation Research Institute, Junghoon Kim, Albert Einstein Healthcare Network; Gee, J., Penn Image Computing and Science Laboratory, University of Pennsylvania",Conference Paper,Scopus,2-s2.0-51849103685
"Fossati A., Arnaud E., Fua P., Horaud R.",Tracking articulated bodies using generalized expectation maximization,2008,"2008 IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops, CVPR Workshops",,,4563073,,,,,10.1109/CVPRW.2008.4563073,https://www.scopus.com/inward/record.uri?eid=2-s2.0-51849108939&doi=10.1109%2fCVPRW.2008.4563073&partnerID=40&md5=f1e7bca6be1fe8fa26d8163158802301,"CVLab, EPFL, Switzerland; Université Joseph Fourier, INRIA Rhone-Alpes, France; Perception Group, INRIA Rhone-Alpes, France","Fossati, A., CVLab, EPFL, Switzerland; Arnaud, E., Université Joseph Fourier, INRIA Rhone-Alpes, France; Fua, P., CVLab, EPFL, Switzerland; Horaud, R., Perception Group, INRIA Rhone-Alpes, France",Conference Paper,Scopus,2-s2.0-51849108939
"Ohtsuka T., Watanabe D., Tomizawa D., Hasegawa Y., Aoki H.",Reliable detection of core and delta in fingerprints by using singular candidate method,2008,"2008 IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops, CVPR Workshops",,,4563119,,,,1,10.1109/CVPRW.2008.4563119,https://www.scopus.com/inward/record.uri?eid=2-s2.0-51849132754&doi=10.1109%2fCVPRW.2008.4563119&partnerID=40&md5=e4cfa8864f481a33f7272bba5b603d28,"Tokyo National College of Technology, Dept. of Electronic Eng., 1220-2 Kunugida, Hachiohji, Tokyo 1930997, Japan","Ohtsuka, T., Tokyo National College of Technology, Dept. of Electronic Eng., 1220-2 Kunugida, Hachiohji, Tokyo 1930997, Japan; Watanabe, D., Tokyo National College of Technology, Dept. of Electronic Eng., 1220-2 Kunugida, Hachiohji, Tokyo 1930997, Japan; Tomizawa, D., Tokyo National College of Technology, Dept. of Electronic Eng., 1220-2 Kunugida, Hachiohji, Tokyo 1930997, Japan; Hasegawa, Y., Tokyo National College of Technology, Dept. of Electronic Eng., 1220-2 Kunugida, Hachiohji, Tokyo 1930997, Japan; Aoki, H., Tokyo National College of Technology, Dept. of Electronic Eng., 1220-2 Kunugida, Hachiohji, Tokyo 1930997, Japan",Conference Paper,Scopus,2-s2.0-51849132754
"Unnikrishnan R., Hebert M.",Multi-scale interest regions from unorganized point clouds,2008,"2008 IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops, CVPR Workshops",,,4563030,,,,3,10.1109/CVPRW.2008.4563030,https://www.scopus.com/inward/record.uri?eid=2-s2.0-51849130311&doi=10.1109%2fCVPRW.2008.4563030&partnerID=40&md5=5829b886476a3505d6a33ac0eb039316,"Carnegie Mellon University, Pittsburgh, PA 15213, United States","Unnikrishnan, R., Carnegie Mellon University, Pittsburgh, PA 15213, United States; Hebert, M., Carnegie Mellon University, Pittsburgh, PA 15213, United States",Conference Paper,Scopus,2-s2.0-51849130311
"Stürmer M., Penne J., Hornegger J.",Standardization of intensity-values acquired by Time-of-Flight-cameras,2008,"2008 IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops, CVPR Workshops",,,4563166,,,,4,10.1109/CVPRW.2008.4563166,https://www.scopus.com/inward/record.uri?eid=2-s2.0-51849153365&doi=10.1109%2fCVPRW.2008.4563166&partnerID=40&md5=7be28d9eb6360fedba35ed7a7be13c24,"University of Erlangen-Nuremberg, Department of Pattern Recognition","Stürmer, M., University of Erlangen-Nuremberg, Department of Pattern Recognition; Penne, J., University of Erlangen-Nuremberg, Department of Pattern Recognition; Hornegger, J., University of Erlangen-Nuremberg, Department of Pattern Recognition",Conference Paper,Scopus,2-s2.0-51849153365
"Zuo J., Ratha N.K., Connell J.H.",A new approach for iris segmentation,2008,"2008 IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops, CVPR Workshops",,,4563109,,,,,10.1109/CVPRW.2008.4563109,https://www.scopus.com/inward/record.uri?eid=2-s2.0-51849097783&doi=10.1109%2fCVPRW.2008.4563109&partnerID=40&md5=3001dc40e582a7e8b64b99a963efee53,"IBM, Thomas J. Watson Research Center, 19 Skyline Drive, Hawthorne, NY 10532, United States","Zuo, J., IBM, Thomas J. Watson Research Center, 19 Skyline Drive, Hawthorne, NY 10532, United States; Ratha, N.K., IBM, Thomas J. Watson Research Center, 19 Skyline Drive, Hawthorne, NY 10532, United States; Connell, J.H., IBM, Thomas J. Watson Research Center, 19 Skyline Drive, Hawthorne, NY 10532, United States",Conference Paper,Scopus,2-s2.0-51849097783
"Karlsson J., Åström K.",MDL patch correspondences on unlabeled images with occlusions,2008,"2008 IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops, CVPR Workshops",,,4563085,,,,,10.1109/CVPRW.2008.4563085,https://www.scopus.com/inward/record.uri?eid=2-s2.0-51849093425&doi=10.1109%2fCVPRW.2008.4563085&partnerID=40&md5=3dbb4cda30789e3c42ffd9a442d7430a,"Centre for Mathematical Sciences, Lund University, Sweden","Karlsson, J., Centre for Mathematical Sciences, Lund University, Sweden; Åström, K., Centre for Mathematical Sciences, Lund University, Sweden",Conference Paper,Scopus,2-s2.0-51849093425
"Amayeh G., Bebis G., Nicolescu M.",Gender classification from hand shape,2008,"2008 IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops, CVPR Workshops",,,4563122,,,,,10.1109/CVPRW.2008.4563122,https://www.scopus.com/inward/record.uri?eid=2-s2.0-51849167770&doi=10.1109%2fCVPRW.2008.4563122&partnerID=40&md5=adb1d3ed4b8ed2eb6dce7962c455422a,"Computer Vision Laboratory, University of Nevada, Reno, NV 89557, United States","Amayeh, G., Computer Vision Laboratory, University of Nevada, Reno, NV 89557, United States; Bebis, G., Computer Vision Laboratory, University of Nevada, Reno, NV 89557, United States; Nicolescu, M., Computer Vision Laboratory, University of Nevada, Reno, NV 89557, United States",Conference Paper,Scopus,2-s2.0-51849167770
"Zheng B., Ishikawa R., Oishi T., Takamatsu J., Ikeuchi K.",6-DOF pose estimation from single ultrasound image using 3D IP models,2008,"2008 IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops, CVPR Workshops",,,4563058,,,,,10.1109/CVPRW.2008.4563058,https://www.scopus.com/inward/record.uri?eid=2-s2.0-51849166414&doi=10.1109%2fCVPRW.2008.4563058&partnerID=40&md5=9039009bde9dcd7ca7681fc5d93cf197,"University of Tokyo, Ikeuchi Lab., IIS-UT, 4-6-1 Komaba, Meguro-ku, Tokyo, 153-8505, Japan; Medical Imaging Project, Canon Inc., 3-30-2 Shimomaruko, Ohda-ku, Tokyo, 146-8501, Japan","Zheng, B., University of Tokyo, Ikeuchi Lab., IIS-UT, 4-6-1 Komaba, Meguro-ku, Tokyo, 153-8505, Japan; Ishikawa, R., Medical Imaging Project, Canon Inc., 3-30-2 Shimomaruko, Ohda-ku, Tokyo, 146-8501, Japan; Oishi, T., University of Tokyo, Ikeuchi Lab., IIS-UT, 4-6-1 Komaba, Meguro-ku, Tokyo, 153-8505, Japan; Takamatsu, J., University of Tokyo, Ikeuchi Lab., IIS-UT, 4-6-1 Komaba, Meguro-ku, Tokyo, 153-8505, Japan; Ikeuchi, K., University of Tokyo, Ikeuchi Lab., IIS-UT, 4-6-1 Komaba, Meguro-ku, Tokyo, 153-8505, Japan",Conference Paper,Scopus,2-s2.0-51849166414
"Liu X., Jeong J.-Y., Levy J.H., Saboo R.R., Chaney E.L., Pizer S.M.",A large-to-fine-scale shape prior for probabilistic segmentations using a deformable M-rep,2008,"2008 IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops, CVPR Workshops",,,4563019,,,,,10.1109/CVPRW.2008.4563019,https://www.scopus.com/inward/record.uri?eid=2-s2.0-51849099843&doi=10.1109%2fCVPRW.2008.4563019&partnerID=40&md5=72f825fe3fdd2a110b9ddb6f8c26f4f4,"Medical Image Display and Analysis Group (MIDAG), University of North Carolina, Chapel Hill, NC 27599, United States","Liu, X., Medical Image Display and Analysis Group (MIDAG), University of North Carolina, Chapel Hill, NC 27599, United States; Jeong, J.-Y., Medical Image Display and Analysis Group (MIDAG), University of North Carolina, Chapel Hill, NC 27599, United States; Levy, J.H., Medical Image Display and Analysis Group (MIDAG), University of North Carolina, Chapel Hill, NC 27599, United States; Saboo, R.R., Medical Image Display and Analysis Group (MIDAG), University of North Carolina, Chapel Hill, NC 27599, United States; Chaney, E.L., Medical Image Display and Analysis Group (MIDAG), University of North Carolina, Chapel Hill, NC 27599, United States; Pizer, S.M., Medical Image Display and Analysis Group (MIDAG), University of North Carolina, Chapel Hill, NC 27599, United States",Conference Paper,Scopus,2-s2.0-51849099843
"Medeiros H., Park J., Kak A.",A parallel color-based particle filter for object tracking,2008,"2008 IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops, CVPR Workshops",,,4563148,,,,2,10.1109/CVPRW.2008.4563148,https://www.scopus.com/inward/record.uri?eid=2-s2.0-51849146212&doi=10.1109%2fCVPRW.2008.4563148&partnerID=40&md5=b68518d8c7fd03a201a874df3988ef66,"School of Electrical and Computer Engineering, Purdue University, West Lafayette, IN 47907-2035, United States","Medeiros, H., School of Electrical and Computer Engineering, Purdue University, West Lafayette, IN 47907-2035, United States; Park, J., School of Electrical and Computer Engineering, Purdue University, West Lafayette, IN 47907-2035, United States; Kak, A., School of Electrical and Computer Engineering, Purdue University, West Lafayette, IN 47907-2035, United States",Conference Paper,Scopus,2-s2.0-51849146212
"Prasad L., Swaminarayan S.",Hierarchical image segmentation by polygon grouping,2008,"2008 IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops, CVPR Workshops",,,4562980,,,,,10.1109/CVPRW.2008.4562980,https://www.scopus.com/inward/record.uri?eid=2-s2.0-51849157288&doi=10.1109%2fCVPRW.2008.4562980&partnerID=40&md5=77abad6d4e17a7f01ac9715b0e9b065f,"Los Alamos National Laboratory, P. O. Box 1663, Los Alamos, NM 87545, United States","Prasad, L., Los Alamos National Laboratory, P. O. Box 1663, Los Alamos, NM 87545, United States; Swaminarayan, S., Los Alamos National Laboratory, P. O. Box 1663, Los Alamos, NM 87545, United States",Conference Paper,Scopus,2-s2.0-51849157288
"Allaire S., Kim J.J., Breen S.L., Jaffray D.A., Pekar V.",Full orientation invarlance and improved feature selectivity of 3D SIFT with application to medical image analysis,2008,"2008 IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops, CVPR Workshops",,,4563023,,,,4,10.1109/CVPRW.2008.4563023,https://www.scopus.com/inward/record.uri?eid=2-s2.0-51849124561&doi=10.1109%2fCVPRW.2008.4563023&partnerID=40&md5=8886ae49bb012928c7dcb0113c524a89,"Radiation Medicine Program, Princess Margaret Hospital, Toronto, ON, Canada; Department of Radiation Oncology, University of Toronto, ON, Canada; Department of Medical Biophysics, University of Toronto, ON, Canada; Philips Research North America, Markham, ON, Canada","Allaire, S., Radiation Medicine Program, Princess Margaret Hospital, Toronto, ON, Canada, Department of Medical Biophysics, University of Toronto, ON, Canada; Kim, J.J., Radiation Medicine Program, Princess Margaret Hospital, Toronto, ON, Canada, Department of Radiation Oncology, University of Toronto, ON, Canada; Breen, S.L., Radiation Medicine Program, Princess Margaret Hospital, Toronto, ON, Canada, Department of Radiation Oncology, University of Toronto, ON, Canada; Jaffray, D.A., Radiation Medicine Program, Princess Margaret Hospital, Toronto, ON, Canada, Department of Medical Biophysics, University of Toronto, ON, Canada; Pekar, V., Philips Research North America, Markham, ON, Canada",Conference Paper,Scopus,2-s2.0-51849124561
"Holub A., Perona P., Burl M.C.",Entropy-based active learning for object recognition,2008,"2008 IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops, CVPR Workshops",,,4563068,,,,1,10.1109/CVPRW.2008.4563068,https://www.scopus.com/inward/record.uri?eid=2-s2.0-51849135396&doi=10.1109%2fCVPRW.2008.4563068&partnerID=40&md5=ffe93723b84757d40e9d71650379677c,"Caltech, 1200 E. California Blvd., Pasadena, CA 91106, United States; Jet Propulsion Laboratory, Caltech, 1200 E. California Blvd., Pasadena, CA 91106, United States","Holub, A., Caltech, 1200 E. California Blvd., Pasadena, CA 91106, United States; Perona, P., Caltech, 1200 E. California Blvd., Pasadena, CA 91106, United States; Burl, M.C., Jet Propulsion Laboratory, Caltech, 1200 E. California Blvd., Pasadena, CA 91106, United States",Conference Paper,Scopus,2-s2.0-51849135396
"Amézquita N., Alquézar R., Serratosa F.",Dealing with occlusion in a probabilistic object tracking method,2008,"2008 IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops, CVPR Workshops",,,4563060,,,,,10.1109/CVPRW.2008.4563060,https://www.scopus.com/inward/record.uri?eid=2-s2.0-51849098466&doi=10.1109%2fCVPRW.2008.4563060&partnerID=40&md5=400a64be262e02627864b93c8550044e,"Universitat Rovira i Virgili, Av. Països Catalans 26, 43007 Tarragona, Spain; Universitat Politècnica de Catalunya, Campus Nord, Edifici Omega, 08034 Barcelona, Spain","Amézquita, N., Universitat Rovira i Virgili, Av. Països Catalans 26, 43007 Tarragona, Spain; Alquézar, R., Universitat Politècnica de Catalunya, Campus Nord, Edifici Omega, 08034 Barcelona, Spain; Serratosa, F., Universitat Rovira i Virgili, Av. Països Catalans 26, 43007 Tarragona, Spain",Conference Paper,Scopus,2-s2.0-51849098466
"Roa F., Bravo A., Valery A.",Automated characterization of bacteria in confocal microscope images,2008,"2008 IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops, CVPR Workshops",,,4563026,,,,,10.1109/CVPRW.2008.4563026,https://www.scopus.com/inward/record.uri?eid=2-s2.0-51849101966&doi=10.1109%2fCVPRW.2008.4563026&partnerID=40&md5=1a16bd3f0c4ad354421553d44b658773,"Grupo de Bioingeniería, Universidad Nacional Experimental del Táchira, Decanato de Investigación, San Cristóbal 5001, Venezuela; Laboratorio de Biofertilizantes, Universidad Nacional Experimental del Táchira, Decanato de Investigación, San Cristóbal 5001, Venezuela","Roa, F., Grupo de Bioingeniería, Universidad Nacional Experimental del Táchira, Decanato de Investigación, San Cristóbal 5001, Venezuela; Bravo, A., Grupo de Bioingeniería, Universidad Nacional Experimental del Táchira, Decanato de Investigación, San Cristóbal 5001, Venezuela; Valery, A., Laboratorio de Biofertilizantes, Universidad Nacional Experimental del Táchira, Decanato de Investigación, San Cristóbal 5001, Venezuela",Conference Paper,Scopus,2-s2.0-51849101966
"Shekhovtsov A., García-Arteaga J.D., Werner T.",A discrete search method for multi-modal non-rigid image registration,2008,"2008 IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops, CVPR Workshops",,,4563072,,,,,10.1109/CVPRW.2008.4563072,https://www.scopus.com/inward/record.uri?eid=2-s2.0-51849103231&doi=10.1109%2fCVPRW.2008.4563072&partnerID=40&md5=15effad0ec9b1ec399391e64a938c427,"Center for Machine Perception, Dept. of Cybernetics, Faculty of Electrical Engineering, Prague, Czech Republic","Shekhovtsov, A., Center for Machine Perception, Dept. of Cybernetics, Faculty of Electrical Engineering, Prague, Czech Republic; García-Arteaga, J.D., Center for Machine Perception, Dept. of Cybernetics, Faculty of Electrical Engineering, Prague, Czech Republic; Werner, T., Center for Machine Perception, Dept. of Cybernetics, Faculty of Electrical Engineering, Prague, Czech Republic",Conference Paper,Scopus,2-s2.0-51849103231
